Date,GDPC1,GDPC1_lag1,GDPC1_lag2,GS10,TB3MS,GS1,AAA10YM,DTB6,BAA10YM,FEDFUNDS,WPU102301,WPU101,BOGMBASE,M1NS,M2NS,UNRATE,PERMIT,LNS12032195,PAYEMS,INDPRO,MAN_PMI,MAN_DELIV,MAN_NEWORDERS,MABMM301USM189S,CPIAUCNS,CS_m,10Y-3M,10Y-1Y,AAA,BAA,CR,DR,deflator,R_WTISPLC,R_BOGMBASE,R_M1NS,R_M2NS,R_Unfilled Orders,R_W875RX1,R_MABMM301USM189S,R_S&P500,R_S&P500_change,USREC_lag6,mad_10Y-3M,mad_10Y-1Y,mad_S&P500
1964Q3,1.5382685557675213,1.0769795052829232,2.064747936186802,4.193333333333334,3.4966666666666666,3.766666666666667,0.21666666666666667,3.64,0.63,3.456666666666667,58.4,28.7,55.26433333333333,154.96666666666667,408.56666666666666,5.033333333333334,1296.6666666666667,1142.6666666666667,58416.666666666664,29.686666666666667,62.1,61.866666666666674,67.53333333333335,407.0,13.523446666666667,99.89999999999999,0.6966666666666671,0.4266666666666669,4.41,4.823333333333333,0.0,0.0,0.13537973333333334,21.569009330223626,408.6553422436673,1145.9094374523531,3021.17375623706,7.936907567856679,21148.18453402857,3012.797260955911,613.549743451545,0.8765398547802093,0.0,0.023020245747518372,0.025898814989724062,1.4285615497702404
1964Q4,0.3079417144542743,1.5382685557675213,1.0769795052829232,4.173333333333333,3.6833333333333336,3.9299999999999997,0.25666666666666665,3.8766666666666665,0.6366666666666667,3.5766666666666667,68.89999999999999,28.666666666666668,56.278333333333336,159.70000000000002,419.5,5.0,1249.6666666666667,1077.6666666666667,58971.333333333336,30.019000000000002,61.93333333333334,71.13333333333334,60.96666666666666,416.3333333333333,13.567023333333333,100.13333333333333,0.4900000000000002,0.24333333333333362,4.430000000000001,4.81,0.0,0.0,0.1358154666666667,21.49980968176173,414.8140526153063,1177.1066500275622,3092.0365826723682,6.881879112094945,21399.53933151287,3075.2809318100262,623.4713801891198,0.11544355909638972,0.0,0.033002945694143346,0.03119097593123565,2.0031347480359343
1965Q1,2.362596069084817,0.3079417144542743,1.5382685557675213,4.203333333333333,3.89,4.010000000000001,0.21666666666666667,4.0,0.5833333333333334,3.973333333333333,67.26666666666667,28.833333333333332,57.12766666666667,163.50000000000003,430.23333333333335,5.0,1204.3333333333333,1068.3333333333333,59601.0,31.135966666666665,61.833333333333336,68.13333333333334,63.300000000000004,425.0,13.596070000000003,101.3,0.3133333333333333,0.1933333333333335,4.42,4.786666666666668,0.0,0.0,0.13610596666666666,21.453920919272374,420.17779157261367,1202.5533849119636,3164.3948091862817,6.0584768954443575,21655.522514962042,3125.903294113666,639.5836259056125,0.4204273491153909,0.0,0.026652136961578313,0.01597925661431232,1.084762399820546
1965Q2,1.24751162537992,2.362596069084817,0.3079417144542743,4.206666666666667,3.8733333333333335,4.0200000000000005,0.23666666666666666,3.92,0.6133333333333333,4.076666666666667,72.3,28.866666666666664,56.98333333333333,160.4,434.0333333333333,4.7,1193.3333333333333,1022.6666666666666,60251.0,31.966700000000003,62.73333333333333,68.06666666666668,62.9,432.6666666666667,13.668703333333331,104.26666666666667,0.3333333333333333,0.18666666666666654,4.443333333333334,4.819999999999999,0.0,0.0,0.1371228,21.29497177678854,416.8877991516531,1173.4824208272341,3175.3733603625933,6.132466105357669,21897.87170836551,3172.1069453631117,636.1013279481648,-1.1866658880794871,0.0,0.012953293603942921,0.011979312606585293,1.372895260816324
1965Q3,2.174913901879779,1.24751162537992,2.362596069084817,4.246666666666666,3.8666666666666667,4.083333333333333,0.25,4.026666666666667,0.6433333333333334,4.073333333333333,75.53333333333335,28.866666666666664,58.120000000000005,161.16666666666666,441.26666666666665,4.466666666666667,1242.3333333333333,988.6666666666666,60961.0,32.6775,58.300000000000004,66.6,56.666666666666664,440.0,13.770379999999998,104.06666666666668,0.38000000000000017,0.16333333333333325,4.496666666666667,4.89,0.0,0.0,0.1377038,21.204934068631367,422.06533153042983,1170.3864865506011,3204.462525120343,5.447371033418676,22058.030558752846,3202.0014484349813,635.1313398758786,2.2098265350481374,0.0,0.023775572671676584,0.023532355090796746,1.420209103735407
1965Q4,2.2521526750632725,2.174913901879779,1.24751162537992,4.473333333333334,4.166666666666667,4.463333333333334,0.13999999999999999,4.373333333333333,0.49333333333333335,4.166666666666667,85.0,28.8,59.10833333333333,166.2,452.90000000000003,4.2,1270.6666666666667,914.3333333333334,61735.0,33.222133333333325,59.666666666666664,61.800000000000004,62.5,449.6666666666667,13.799433333333333,103.06666666666668,0.30666666666666664,0.010000000000000083,4.613333333333333,4.966666666666666,0.0,0.0,0.13828486666666667,21.115878463279074,428.3357146785852,1204.3823899523825,3281.9917438192565,8.185052617610324,22405.97197412964,3262.003626177034,666.4015236404344,0.6813352946268637,0.0,0.03500909510618643,0.047650735636394104,2.1583424842509307
1966Q1,2.3763851940673026,2.2521526750632725,2.174913901879779,4.7700000000000005,4.61,4.93,0.043333333333333335,4.766666666666667,0.39666666666666667,4.556666666666667,89.89999999999999,29.066666666666666,60.431000000000004,171.66666666666666,464.6333333333334,3.9333333333333336,1266.3333333333333,866.0,62549.0,34.135999999999996,64.7,76.16666666666667,65.16666666666667,459.0,13.88659,100.96666666666665,0.16000000000000014,-0.15999999999999984,4.8133333333333335,5.166666666666667,0.0,0.0,0.13930166666666668,20.96202138703257,435.18925371661686,1236.261515730341,3345.957070790111,10.88538212394288,22782.559662005933,3315.7366062661,654.098751729152,-1.5084342004377593,0.0,0.057004426250564066,0.03968477318961281,3.6741846015032458
1966Q2,0.3404536713656409,2.3763851940673026,2.2521526750632725,4.78,4.586666666666667,4.933333333333334,0.22333333333333336,4.7700000000000005,0.71,4.913333333333333,108.2,29.066666666666666,60.358000000000004,169.70000000000002,467.40000000000003,3.8333333333333335,1152.3333333333333,817.0,63447.0,35.012899999999995,62.53333333333334,80.1,60.43333333333334,467.0,14.046370000000001,97.13333333333333,0.19333333333333336,-0.15333333333333332,5.003333333333334,5.489999999999999,0.0,0.0,0.14089946666666667,20.72404012828211,429.7027389527728,1208.136922663281,3327.5565004194236,11.198352728417262,22791.1135254034,3335.054628989327,619.68176379824,-2.0932522710842805,0.0,0.042601649144506294,0.04081159429795789,2.5976062350018387
1966Q3,0.8397928325628149,0.3404536713656409,2.3763851940673026,5.14,5.043333333333333,5.510000000000001,0.18000000000000002,5.3933333333333335,0.7266666666666667,5.41,100.23333333333333,29.133333333333336,61.63333333333333,169.16666666666666,470.0,3.7999999999999994,921.6666666666666,893.3333333333334,64306.333333333336,35.55753333333334,59.26666666666667,73.0,55.166666666666664,470.6666666666667,14.177103333333333,92.7,0.09666666666666639,-0.3700000000000004,5.319999999999999,5.866666666666667,0.0,0.0,0.1422068,20.650609605182492,434.73961996331224,1193.2746215168365,3315.249034313252,11.563176911686659,22837.687417111938,3333.5833004155975,556.208035559831,-3.826559525115842,0.0,0.09740215555241216,0.062068700910315834,3.4250893589278877
1966Q4,0.8136969427086872,0.8397928325628149,0.3404536713656409,5.003333333333333,5.21,5.44,0.38000000000000006,5.226666666666667,1.1333333333333335,5.563333333333333,87.66666666666667,29.233333333333334,62.65166666666667,171.86666666666667,476.5333333333333,3.6666666666666665,749.6666666666666,839.3333333333334,64838.666666666664,36.05596666666667,56.53333333333334,67.9,51.20000000000001,474.6666666666667,14.307836666666665,89.26666666666667,-0.2066666666666667,-0.4366666666666668,5.383333333333334,6.136666666666667,0.0,0.0,0.1433689,20.715789826105944,437.88303112576665,1201.205541505211,3330.5757425772463,7.631725798461313,22830.154930213597,3324.2880047005815,560.2795678374691,1.3720423992952873,0.0,0.062042095631727606,0.040740538061946795,3.6154649614512437
1967Q1,0.8778128362985177,0.8136969427086872,0.8397928325628149,4.583333333333333,4.513333333333333,4.6033333333333335,0.5366666666666666,4.37,1.2966666666666666,4.823333333333334,83.66666666666667,29.366666666666664,63.772333333333336,175.03333333333333,484.5666666666666,3.8333333333333335,881.6666666666666,1113.3333333333333,65345.0,36.03243333333333,49.699999999999996,52.0,46.699999999999996,479.6666666666667,14.336889999999999,92.16666666666667,0.07000000000000028,-0.01999999999999987,5.12,5.88,1.0,0.0,0.14351413333333332,20.834157158752788,444.8128801527621,1220.8598471030562,3379.8589977789234,2.1390041122353978,22962.67414574105,3345.6814320725534,612.2125243176196,3.6486608132610496,0.0,0.05772035617634463,0.0656276431601106,2.422552871104003
1967Q2,0.06123343843713804,0.8778128362985177,0.8136969427086872,4.819999999999999,3.66,4.246666666666667,0.44333333333333336,4.003333333333333,1.16,3.99,68.83333333333333,29.433333333333334,63.274,173.30000000000004,491.43333333333334,3.7999999999999994,1022.0,1164.6666666666667,65538.66666666667,35.7327,44.199999999999996,36.43333333333334,46.43333333333333,489.0,14.42404,95.3,1.1599999999999997,0.5733333333333327,5.263333333333333,5.9799999999999995,1.0,0.0,0.1446761666666667,20.736090901233215,438.67160331105464,1201.4779123813285,3407.028007131004,-1.4369213291588114,23073.013588990158,3400.4183912748917,630.7001245897733,-0.2220300946026693,0.0,0.12504462809917355,0.06430440771349866,2.0179128900205763
1967Q3,0.9372648734237377,0.06123343843713804,0.8778128362985177,5.246666666666667,4.3,5.126666666666667,0.36999999999999994,4.816666666666666,1.0833333333333335,3.893333333333333,67.86666666666666,29.399999999999995,64.50833333333333,176.66666666666666,505.2333333333333,3.8333333333333335,1191.6666666666667,1094.3333333333333,65927.0,35.804066666666664,49.5,40.733333333333334,53.63333333333333,501.6666666666667,14.55477,96.63333333333333,0.9466666666666669,0.1200000000000001,5.616666666666666,6.330000000000001,1.0,0.0,0.1459835,20.869584860864205,443.2088263364588,1213.8022384955293,3471.223969703311,5.309653263983212,23028.832666563107,3457.0600866098016,650.9773435537963,1.815821931992602,0.0,0.06381594202898551,0.02309735349716448,2.0653769788922016
1967Q4,0.7483773855016584,0.9372648734237377,0.06123343843713804,5.6433333333333335,4.753333333333333,5.5633333333333335,0.3833333333333333,5.376666666666666,1.0799999999999998,4.173333333333333,75.13333333333333,29.633333333333336,65.85733333333333,181.83333333333334,518.3666666666667,3.9,1285.3333333333333,1157.6666666666667,66364.0,36.54253333333333,54.4,49.666666666666664,58.26666666666667,514.6666666666666,14.685503333333331,94.26666666666667,0.8900000000000002,0.08000000000000007,6.026666666666667,6.723333333333334,1.0,0.0,0.14729079999999997,20.843242873040776,448.4456794094112,1238.1628330542003,3529.7556760185666,1.8013222384319079,23045.56117048781,3514.99343019078,642.1815119912925,-0.4137017273770029,0.0,0.09434179894179895,0.03527811791383214,2.0838466866320906
